t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4769135328480,0.076299264,0,,-0.00082609924,-0.0055513515,-0.0016221265,9.7518196,-0.471838,0.99969202,0.739766,-0.071673997,-0.66722101,-0.049226999,-0.3857996,-1.4633516,0.21436243
4769137134560,0.078105344,0,,0.00065851274,-0.0036156066,0.00094216365,9.6707563,-0.39788899,0.98068702,0.73975801,-0.071672,-0.66723001,-0.049222998,-0.38588462,-1.4633724,0.21445486
4769139150976,0.08012176,0,,0.00065851274,-0.0036156066,0.00094216365,9.6707563,-0.39788899,0.98068702,0.73975801,-0.071672,-0.66723001,-0.049222998,-0.38588462,-1.4633724,0.21445486
4769141128512,0.082099296,0,,-0.0026869693,0.0021634228,-0.0010261838,9.7040644,-0.305116,1.003036,0.73975897,-0.071672,-0.66723001,-0.049222,-0.38588958,-1.4633717,0.2144624
4769143166240,0.084137024,0,,-0.0026869693,0.0021634228,-0.0010261838,9.7040644,-0.305116,1.003036,0.73975897,-0.071672,-0.66723001,-0.049222,-0.38588958,-1.4633717,0.2144624
4769145144384,0.086115168,0,,-0.0026869693,0.0021634228,-0.0010261838,9.7040644,-0.305116,1.003036,0.73975897,-0.071672,-0.66723001,-0.049222,-0.38588958,-1.4633717,0.2144624
4769147131744,0.088102528,0,,-0.0029288369,0.0017166883,0.0016576788,9.8054161,-0.39874399,1.012917,0.73976302,-0.071680002,-0.66722298,-0.049238998,-0.38575559,-1.4633616,0.21429074
4769149126016,0.0900968,0,,-0.0029288369,0.0017166883,0.0016576788,9.8054161,-0.39874399,1.012917,0.73976302,-0.071680002,-0.66722298,-0.049238998,-0.38575559,-1.4633616,0.21429074
4769151142368,0.092113152,0,,-0.001669547,0.00035906658,0.0020598027,9.8436604,-0.45247099,1.0020109,0.73976499,-0.071687996,-0.66722,-0.049242001,-0.38580735,-1.4633507,0.21432862
4769153123104,0.094093888,0,,-0.001669547,0.00035906658,0.0020598027,9.8436604,-0.45247099,1.0020109,0.73976499,-0.071687996,-0.66722,-0.049242001,-0.38580735,-1.4633507,0.21432862
4769155313408,0.096284192,0,,-0.0021047624,-0.00089849548,-0.0004842765,9.809679,-0.462387,0.97312701,0.73976499,-0.071690999,-0.66722,-0.049238998,-0.38587656,-1.4633507,0.21439728
4769157137280,0.098108064,0,,-0.0021047624,-0.00089849548,-0.0004842765,9.809679,-0.462387,0.97312701,0.73976499,-0.071690999,-0.66722,-0.049238998,-0.38587656,-1.4633507,0.21439728
4769159119488,0.10009027,0,,-0.0021047624,-0.00089849548,-0.0004842765,9.809679,-0.462387,0.97312701,0.73976499,-0.071690999,-0.66722,-0.049238998,-0.38587656,-1.4633507,0.21439728
4769161119168,0.10208995,0,,0.0025243394,-0.00099305747,-0.0065411273,9.8315935,-0.39983401,0.98192298,0.73976398,-0.071684003,-0.66722202,-0.049237002,-0.38581434,-1.4633546,0.21434755
4769163140736,0.10411152,0,,0.0025243394,-0.00099305747,-0.0065411273,9.8315935,-0.39983401,0.98192298,0.73976398,-0.071684003,-0.66722202,-0.049237002,-0.38581434,-1.4633546,0.21434755
